ARR_DELAY,DAY_OF_WEEK,DEP_DELAY,DISTANCE
6,1,5,417
8,3,8,417
19,4,27,417
21,4,-3,417
26,1,28,417
35,7,33,417
84,7,85,417
-25,4,-13,419
-22,2,-8,419
-21,4,-9,419
-15,6,-4,419
-15,4,-1,419
-14,4,-1,419
-13,5,-6,419
-11,3,-8,419
-10,3,-1,419
-9,1,-3,419
-9,2,-1,419
-7,3,-5,419
-6,3,-5,419
-5,4,-12,419
-5,6,3,419
-3,1,-3,419
-1,3,-4,419
-1,3,3,419
-1,1,9,419
0,4,-5,419
0,6,2,419
1,1,-8,419
3,6,7,419
5,2,-7,419
7,3,-11,419
31,1,43,419
32,7,45,419
33,1,40,419
37,7,22,419
41,5,29,419
45,5,23,419
94,5,49,419
158,2,166,419
-3,3,-3,420
18,7,14,420
-14,7,-9,421
-12,1,-8,421
-10,5,-10,421
-9,4,-8,421
-7,5,-12,421
-7,3,2,421
-6,1,-8,421
-6,1,-6,421
-4,2,-8,421
-3,1,-6,421
-3,7,-4,421
3,3,12,421
4,4,-12,421
11,7,-2,421
11,1,21,421
17,7,6,421
45,2,39,421
102,4,118,421
107,5,113,421
-18,6,2,422
-10,2,-5,422
-8,7,-1,422
-7,4,-4,422
-7,1,-3,422
-6,5,-6,422
-5,1,-1,422
6,3,4,422
14,1,18,422
-29,1,-6,423
-23,1,-6,423
-19,1,-3,423
-15,4,-6,423
-15,7,-4,423
-13,3,-3,423
-13,3,0,423
-11,3,-2,423
-10,2,2,423
-6,4,0,423
3,2,10,423
11,7,30,423
16,3,8,423
16,2,29,423
30,5,31,423
69,6,74,423
89,1,101,423
145,3,120,423
-18,7,-8,425
-18,7,-5,425
-17,3,-5,425
-16,5,-4,425
-16,5,-2,425
-16,7,-1,425
-15,3,-11,425
-15,2,-3,425
-14,1,-3,425
-13,2,-7,425
-13,4,-5,425
-12,3,-7,425
-12,4,0,425
-12,5,5,425
-11,2,-3,425
-11,5,-2,425
-10,3,-7,425
-10,2,-5,425
-10,6,-1,425
-9,2,-8,425
-9,5,-5,425
-8,2,-4,425
-8,7,-1,425
-8,4,4,425
-7,5,-5,425
-7,4,-1,425
-6,4,-13,425
-6,1,-4,425
-5,5,-5,425
-5,3,-3,425
-5,3,-1,425
-4,5,7,425
-3,7,-3,425
-3,6,-2,425
-3,7,4,425
-1,4,5,425
0,7,-8,425
0,1,-1,425
1,7,0,425
2,1,3,425
4,4,1,425
4,7,2,425
4,4,11,425
9,5,17,425
10,2,-1,425
28,2,0,425
28,1,29,425
36,5,48,425
112,6,117,425
245,7,227,425
0,5,-6,426
-24,7,-9,427
-17,2,-3,427
-14,1,-5,427
-14,2,-5,427
-14,7,-4,427
-14,1,-2,427
-12,3,-1,427
-11,7,-3,427
-10,6,-10,427
-10,2,-7,427
-10,5,-4,427
-10,6,-4,427
-9,4,-1,427
-7,1,-8,427
-6,3,-6,427
-6,1,-5,427
0,4,9,427
1,1,-4,427
2,7,0,427
4,6,-4,427
6,1,-2,427
9,7,-4,427
9,4,-1,427
10,5,22,427
14,4,-7,427
14,7,29,427
15,5,-1,427
16,7,-2,427
17,2,23,427
20,1,-3,427
24,2,20,427
35,4,31,427
45,4,49,427
80,2,97,427
106,7,106,427
-21,5,-10,429
-19,6,-4,429
-15,4,-3,429
-12,1,-11,429
-11,1,-7,429
-11,4,-7,429
-11,7,-7,429
-11,1,-5,429
-10,6,-7,429
-9,1,-3,429
-7,7,-10,429
-7,4,-8,429
-7,1,-5,429
-5,5,-6,429
-5,4,-1,429
-4,1,-10,429
-4,5,-6,429
-4,1,-2,429
-2,5,-8,429
-1,4,-16,429
-1,1,-7,429
0,3,-1,429
1,5,-9,429
1,3,-4,429
2,3,0,429
5,1,-2,429
5,1,6,429
6,4,-2,429
9,4,-8,429
9,2,-7,429
10,5,12,429
12,5,8,429
13,4,-2,429
67,2,67,429
88,1,74,429
-20,3,-10,430
-19,6,-14,430
-17,5,-7,430
-17,6,-2,430
-15,5,-5,430
-12,5,2,430
-10,5,-5,430
-5,7,-5,430
-5,4,-4,430
-5,5,-3,430
-4,3,-4,430
-2,6,-5,430
-2,5,15,430
0,2,-4,430
20,6,-4,430
22,2,32,430
39,1,55,430
47,2,3,430
93,7,103,430
102,1,119,430
122,7,43,430
586,1,591,430
-23,6,-6,431
-19,4,-3,431
-15,2,-11,431
-13,6,-7,431
-13,2,-5,431
-8,6,-7,431
0,6,0,431
1,3,-5,431
3,7,0,431
4,5,-7,431
5,3,-1,431
8,7,-2,431
8,1,8,431
11,4,6,431
13,4,1,431
19,4,28,431
29,1,42,431
31,4,20,431
33,4,32,431
41,7,33,431
51,3,48,431
65,4,74,431
70,4,75,431
98,7,101,431
110,3,116,431
131,5,122,431
150,1,119,431
-28,7,4,432
-27,2,-7,432
-23,6,-10,432
-23,5,-5,432
-22,2,-4,432
-21,5,-5,432
-19,6,0,432
-19,3,7,432
-18,1,0,432
-17,7,-3,432
-17,4,0,432
-16,4,-5,432
-14,1,-3,432
-13,1,-3,432
-12,2,-1,432
-11,3,8,432
-10,7,-1,432
-8,5,-5,432
-8,6,-5,432
-8,6,-1,432
-8,5,7,432
-4,5,-3,432
-4,4,-2,432
-4,1,10,432
-4,2,12,432
-3,3,-5,432
-3,4,-2,432
-3,3,4,432
-1,2,-3,432
-1,1,-1,432
1,5,9,432
1,4,12,432
2,2,-7,432
3,1,-3,432
3,2,3,432
3,7,6,432
5,7,10,432
6,7,11,432
9,6,-6,432
10,3,-2,432
13,4,3,432
13,2,25,432
14,3,11,432
20,2,35,432
22,3,6,432
24,4,30,432
32,7,46,432
33,5,40,432
35,4,35,432
97,3,99,432
110,3,130,432
190,2,205,432
-11,5,-4,433
-9,1,0,433
-9,3,0,433
-3,2,-1,433
14,3,-2,433
-18,2,-2,435
-6,7,-4,435
9,3,-10,435
11,6,14,435
15,7,0,435
22,4,19,435
37,2,47,435
107,1,109,435
-34,7,-12,436
-34,2,-5,436
-31,1,-4,436
-29,2,-11,436
-24,6,-5,436
-15,1,-4,436
-15,4,0,436
-14,6,-2,436
-13,7,-2,436
-12,1,-6,436
-12,6,-6,436
-12,3,-5,436
-10,4,-5,436
-10,4,-4,436
-10,2,-3,436
-10,7,-1,436
-9,5,-14,436
-9,6,-5,436
-8,5,-7,436
-8,5,-3,436
-8,6,-2,436
-8,7,-1,436
-8,4,0,436
-4,1,3,436
-3,3,-2,436
-2,5,-4,436
-1,3,-2,436
0,1,-8,436
0,5,-3,436
0,5,7,436
1,1,0,436
5,7,5,436
6,4,-1,436
7,5,1,436
11,6,8,436
12,2,15,436
20,3,20,436
28,1,27,436
35,1,-13,436
48,1,28,436
49,1,53,436
61,5,31,436
-24,7,-18,438
-18,3,-7,438
-17,5,-5,438
-14,2,-10,438
-14,5,-3,438
-13,3,-12,438
-13,7,-7,438
-12,6,-7,438
-12,3,-6,438
-12,5,-6,438
-10,6,-1,438
-8,3,-4,438
-8,7,24,438
-1,5,-4,438
-1,2,-1,438
0,2,4,438
1,2,-8,438
1,1,0,438
8,3,3,438
10,3,-5,438
13,3,7,438
16,4,-7,438
27,5,4,438
28,1,-5,438
33,7,8,438
58,4,62,438
70,6,80,438
91,4,57,438
99,3,88,438
113,2,77,438
-8,5,-4,439
-4,2,-8,439
-19,1,-2,440
-17,4,-9,440
-15,4,2,440
-2,4,-1,440
9,5,-1,440
9,5,23,440
25,4,40,440
-15,3,-2,441
-12,5,-10,441
-7,6,-4,441
-6,4,0,441
-2,6,-3,441
-1,5,-2,441
4,7,19,441
5,3,18,441
7,7,0,441
27,2,32,441
-17,5,-4,442
-16,3,-3,442
-14,2,-9,442
-12,4,-7,442
-12,4,-1,442
-11,6,-5,442
-11,7,-3,442
-11,6,-2,442
-11,6,-2,442
-11,5,-1,442
-10,7,-4,442
-9,6,-4,442
-9,5,-3,442
-8,6,11,442
-6,6,-3,442
-5,1,-2,442
-5,1,-1,442
-3,6,3,442
5,4,0,442
7,6,15,442
10,3,13,442
11,5,16,442
16,5,12,442
32,4,39,442
-16,6,0,444
-15,7,-10,444
-14,6,-6,444
-14,5,0,444
-13,7,-9,444
-13,7,-7,444
-9,1,-3,444
-8,2,-4,444
-7,7,-6,444
-5,4,-5,444
-5,3,-2,444
-5,5,1,444
-5,2,8,444
-3,2,-6,444
-3,5,1,444
-2,2,2,444
-1,4,9,444
0,3,5,444
2,5,-2,444
2,6,1,444
2,5,10,444
3,6,5,444
10,1,19,444
11,6,24,444
21,5,40,444
30,4,24,444
30,4,40,444
33,6,56,444
56,4,61,444
91,6,95,444
-25,4,-10,445
-24,6,-20,445
-15,4,-9,445
-13,7,-11,445
-11,3,-9,445
-6,2,-5,445
-4,5,-3,445
5,3,18,445
14,4,7,445
-14,1,1,446
-10,6,-5,446
-10,1,-3,446
-9,2,-5,446
-9,6,-4,446
-8,2,-3,446
-8,5,-3,446
-6,2,-1,446
-2,6,1,446
-2,1,2,446
1,6,-1,446
2,7,12,446
2,2,13,446
5,1,-2,446
5,3,4,446
6,1,7,446
12,2,20,446
15,7,11,446
16,4,27,446
18,5,19,446
25,4,31,446
29,5,30,446
30,4,29,446
66,4,64,446
-37,6,-3,447
-21,3,-5,447
-20,3,2,447
-19,5,-5,447
-19,1,-3,447
-17,5,-8,447
-17,3,-7,447
-17,1,-2,447
-16,7,-1,447
-15,1,-2,447
-14,5,-6,447
-12,2,-8,447
-12,4,-3,447
-12,7,0,447
-11,3,-6,447
-11,2,-5,447
-11,4,-5,447
-10,6,-10,447
-10,1,-8,447
-10,5,-6,447
-10,7,-6,447
-10,3,-4,447
-10,5,-3,447
-10,2,7,447
-9,5,-4,447
-8,1,-3,447
-8,5,-3,447
-8,1,2,447
-8,7,9,447
-7,4,-7,447
-7,7,-6,447
-7,7,-4,447
-7,4,-2,447
-7,7,-2,447
-6,3,-10,447
-6,4,9,447
-5,5,-3,447
-5,1,-2,447
-5,2,0,447
-4,4,-4,447
-4,2,-2,447
-4,2,0,447
-4,6,1,447
-3,3,-6,447
-3,7,0,447
-3,4,2,447
-2,4,1,447
-1,3,-5,447
0,7,-3,447
0,2,3,447
1,5,-6,447
1,7,4,447
2,6,8,447
4,1,-1,447
4,3,12,447
5,7,-2,447
5,6,15,447
6,1,-4,447
8,4,13,447
9,7,16,447
9,4,23,447
15,4,32,447
16,4,6,447
18,3,26,447
26,2,17,447
28,4,-2,447
29,5,38,447
37,3,7,447
39,7,21,447
47,4,51,447
47,6,54,447
48,1,47,447
48,4,60,447
52,1,57,447
71,5,72,447
75,7,74,447
78,4,82,447
86,5,92,447
94,4,90,447
107,4,134,447
129,5,135,447
132,6,73,447
162,5,141,447
186,7,172,447
244,5,253,447
-33,6,0,448
-20,6,-9,448
-20,1,-7,448
-18,5,-9,448
-18,3,-3,448
-17,2,-1,448
-16,4,-5,448
-15,4,-3,448
-14,1,-7,448
-13,1,-11,448
-13,5,-1,448
-13,4,0,448
-13,5,0,448
-12,2,0,448
-11,3,-8,448
-11,5,-7,448
-10,4,-5,448
-10,1,-3,448
-10,1,-1,448
-9,3,0,448
-8,6,-1,448
-6,2,-3,448
-5,5,-2,448
-5,5,-1,448
-3,4,4,448
-1,2,-1,448
0,3,-4,448
1,6,0,448
1,4,14,448
2,3,-4,448
2,5,-1,448
3,3,12,448
4,2,-6,448
4,7,8,448
4,7,20,448
6,6,-1,448
13,1,-1,448
15,4,19,448
16,7,1,448
17,4,19,448
20,3,11,448
22,1,27,448
23,6,36,448
27,4,17,448
28,1,1,448
28,4,32,448
30,3,34,448
34,1,25,448
40,7,30,448
52,5,56,448
74,4,82,448
92,1,88,448
98,2,99,448
149,1,118,448
-17,3,-5,449
-12,6,-5,449
-9,1,0,449
-7,7,-1,449
-5,6,-3,449
-1,7,-4,449
0,5,-4,449
0,5,-1,449
0,4,11,449
1,4,12,449
7,6,-3,449
7,4,0,449
12,4,14,449
13,5,9,449
18,7,21,449
25,5,10,449
39,6,48,449
88,7,92,449
-22,2,-9,451
-21,1,-12,451
-19,7,-6,451
-15,2,-4,451
-14,3,-7,451
-13,1,-11,451
-11,6,-8,451
-10,3,-9,451
-10,3,4,451
-9,6,0,451
-8,2,-4,451
-7,1,-4,451
-7,2,0,451
-6,2,-2,451
-5,2,-10,451
-5,7,-10,451
-5,3,-8,451
-5,2,-5,451
-5,2,-4,451
-5,3,0,451
-4,2,-6,451
-2,6,-4,451
-1,5,0,451
0,1,-3,451
1,1,-3,451
1,6,-3,451
5,4,-2,451
9,7,2,451
11,5,17,451
12,4,13,451
14,1,26,451
23,3,24,451
23,3,24,451
30,2,20,451
46,5,21,451
50,6,35,451
59,1,62,451
82,5,51,451
84,1,63,451
85,4,87,451
105,1,113,451
-26,5,-5,452
-20,5,-1,452
-9,6,9,452
-6,5,13,452
-4,1,-1,452
5,2,7,452
10,1,-1,452
30,2,-1,452
38,5,26,452
-24,5,-5,453
-22,4,-6,453
-22,5,-3,453
-19,6,-1,453
-18,1,6,453
-17,6,-4,453
-17,6,-1,453
-15,2,-9,453
-15,4,-3,453
-14,5,-2,453
-13,2,-5,453
-13,6,-3,453
-6,5,-3,453
-6,1,-1,453
-6,6,-1,453
-3,4,-3,453
-2,4,1,453
-1,3,1,453
-1,7,8,453
0,7,-4,453
2,3,-3,453
3,3,0,453
3,7,1,453
5,7,12,453
12,2,-5,453
13,2,-4,453
16,6,-3,453
19,2,35,453
21,7,-5,453
27,2,40,453
39,3,-2,453
51,1,53,453
52,5,47,453
62,3,55,453
63,1,64,453
107,7,76,453
-16,1,-6,455
-14,6,-9,455
-11,5,-8,455
-11,6,-6,455
-9,7,-14,455
-9,7,-2,455
-8,2,-4,455
-6,7,-15,455
-5,1,-4,455
-5,3,-3,455
-3,5,-6,455
-1,3,-10,455
-1,6,-5,455
0,1,1,455
1,3,19,455
2,4,-4,455
3,4,-2,455
6,3,-11,455
9,5,-7,455
9,5,-7,455
17,7,17,455
18,6,14,455
20,5,30,455
76,1,88,455
141,7,147,455
164,3,149,455
-34,6,-4,456
-32,6,-9,456
-22,4,-3,456
-20,5,-4,456
-19,2,-5,456
-18,2,-1,456
-16,2,-9,456
-14,1,-7,456
-13,4,-4,456
-12,1,3,456
-11,5,-3,456
-9,4,-4,456
-9,3,-3,456
-8,2,-3,456
-8,3,-2,456
-7,4,1,456
-6,2,0,456
-6,1,1,456
-5,6,-4,456
-4,7,-3,456
0,4,20,456
3,4,1,456
6,2,15,456
10,3,18,456
13,7,15,456
20,3,-1,456
23,3,17,456
52,6,13,456
72,3,65,456
80,7,100,456
-19,7,-3,457
-13,5,-1,457
-5,3,5,457
-2,1,-5,457
0,5,-1,457
7,5,13,457
15,6,13,457
194,1,205,457
-11,1,-9,458
-11,5,-7,458
-10,6,-4,458
-3,5,-5,458
11,2,17,458
13,7,6,458
16,6,11,458
38,5,49,458
49,6,40,458
-16,7,-5,459
-8,6,-5,459
-5,1,-3,459
28,5,12,459
-33,5,-11,460
-29,5,-8,460
-16,6,-8,460
-15,6,-6,460
-15,7,-6,460
-15,3,-4,460
-13,2,-6,460
-13,6,0,460
-12,7,-6,460
-12,1,-4,460
-11,6,-11,460
-11,5,-5,460
-11,2,-3,460
-11,3,2,460
-11,1,10,460
-9,7,-4,460
-9,2,-1,460
-8,7,-9,460
-7,3,-4,460
-7,4,-4,460
-7,7,-3,460
-7,1,9,460
-5,1,-6,460
-5,2,5,460
-4,7,-4,460
-3,7,-2,460
-2,2,-1,460
-2,7,4,460
-2,5,6,460
-2,4,8,460
0,5,-2,460
1,2,-1,460
3,5,2,460
5,2,22,460
7,4,4,460
8,4,0,460
9,3,5,460
14,2,19,460
15,3,17,460
18,3,3,460
19,2,25,460
24,4,20,460
26,5,21,460
32,7,17,460
40,3,53,460
44,3,38,460
46,6,33,460
49,3,56,460
66,6,78,460
220,5,229,460
-30,3,-9,461
-28,7,-12,461
-27,3,-11,461
-22,7,0,461
-21,5,-10,461
-11,3,-4,461
-3,4,0,461
-2,3,-5,461
-1,4,-9,461
0,3,-10,461
1,5,-10,461
4,7,17,461
15,4,12,461
17,4,-4,461
34,6,14,461
55,4,58,461
89,5,91,461
102,1,121,461
109,5,56,461
123,5,111,461
-22,6,0,462
-20,2,-7,462
-20,2,-5,462
-19,5,-7,462
-19,5,2,462
-18,1,-15,462
-15,4,-2,462
-13,4,-4,462
-12,4,-6,462
-11,3,-6,462
-10,7,-8,462
-9,5,-1,462
-8,2,-2,462
-6,3,0,462
-2,3,-10,462
2,2,-18,462
3,6,-2,462
4,5,3,462
14,4,21,462
16,4,6,462
16,3,32,462
21,3,27,462
22,5,29,462
35,4,24,462
62,3,30,462
64,5,21,462
71,3,32,462
-15,3,-7,463
-12,5,-5,463
-7,4,-8,463
-6,2,-6,463
0,4,-2,463
3,7,-5,463
5,1,-4,463
8,2,-8,463
11,1,21,463
25,4,-9,463
44,4,14,463
69,4,52,463
-25,1,-11,466
-24,4,-9,466
-10,5,-5,466
-6,4,5,466
-5,1,-1,466
-4,1,-6,466
-1,6,0,466
6,2,-4,466
13,1,14,466
34,2,35,466
56,2,52,466
104,7,123,466
-21,3,-9,468
-17,7,-9,468
-15,6,1,468
-14,3,-10,468
-13,7,-5,468
-12,7,-2,468
-12,1,-1,468
-11,6,-1,468
-10,1,-10,468
-10,6,4,468
-9,6,-5,468
-8,1,-7,468
-8,7,-5,468
-8,5,-3,468
-7,6,-1,468
-6,5,8,468
-5,4,-9,468
-5,6,-4,468
-3,4,6,468
-2,3,4,468
-1,4,-1,468
1,4,-8,468
1,7,-1,468
5,6,8,468
6,2,-8,468
7,2,6,468
9,6,-1,468
11,2,-2,468
11,7,11,468
13,7,19,468
17,7,-2,468
21,7,14,468
22,7,28,468
26,2,35,468
31,2,48,468
33,4,-4,468
34,2,44,468
40,2,40,468
49,2,58,468
291,4,283,468
-23,7,-8,469
-20,3,-5,469
-16,6,-5,469
-14,4,-7,469
-13,4,-8,469
-11,5,-2,469
-5,5,-5,469
-3,5,-11,469
-1,7,8,469
0,2,2,469
510,2,529,469
-14,3,-4,471
-10,1,-1,471
-10,3,0,471
-9,5,-2,471
-7,6,1,471
-6,1,-1,471
-4,1,-7,471
-3,1,-1,471
8,1,-1,471
11,3,4,471
48,3,58,471
-20,5,-6,472
-16,5,-5,472
-16,7,-1,472
-15,4,-12,472
-15,1,-6,472
-11,2,0,472
-9,1,-7,472
-8,2,15,472
-5,5,-1,472
-4,5,-6,472
-4,3,1,472
-3,1,-2,472
-3,4,1,472
-3,7,5,472
-2,6,-3,472
-2,5,7,472
-2,2,9,472
3,6,6,472
4,6,7,472
7,3,1,472
8,2,0,472
19,3,31,472
22,3,7,472
46,6,58,472
52,4,59,472
76,1,65,472
96,6,42,472
98,2,96,472
99,1,87,472
139,3,148,472
-14,5,-5,473
-12,7,-9,473
-11,3,-8,473
-11,6,0,473
-9,7,-4,473
-7,2,0,473
14,6,-10,473
24,4,14,473
34,7,20,473
41,5,4,473
42,2,48,473
85,2,49,473
-23,5,-10,474
-20,6,-6,474
-18,5,1,474
-13,2,-5,474
-10,5,-3,474
-6,3,-5,474
-2,4,-3,474
0,3,-8,474
1,3,-5,474
1,1,15,474
4,2,-9,474
7,7,11,474
8,1,0,474
17,4,3,474
28,2,1,474
38,5,15,474
50,4,28,474
53,3,31,474
60,3,22,474
72,3,82,474
-19,3,-3,475
-13,3,-4,475
-1,4,-13,475
2,2,4,475
3,5,20,475
31,3,27,475
44,4,58,475
56,6,45,475
56,1,55,475
74,7,81,475
94,1,80,475
-21,5,-7,479
-20,7,-4,479
-19,3,-6,479
-14,2,-5,479
-11,2,-4,479
-10,2,-3,479
-9,3,-4,479
-7,6,-2,479
-6,5,-4,479
-6,1,5,479
-5,1,-8,479
-5,3,-5,479
-4,4,-4,479
-4,5,-3,479
-4,5,6,479
-3,7,-4,479
-3,3,6,479
-1,1,6,479
3,2,11,479
5,1,5,479
8,7,7,479
12,3,2,479
22,7,25,479
23,5,23,479
39,2,27,479
40,4,53,479
53,3,47,479
64,5,61,479
80,7,81,479
111,5,92,479
-18,5,-8,480
-15,1,-7,480
-15,2,-5,480
-12,7,0,480
-11,5,1,480
-8,3,-3,480
-7,7,1,480
-6,7,-1,480
-5,2,7,480
-4,7,-5,480
-3,5,-2,480
-3,5,3,480
-2,4,3,480
1,3,2,480
2,5,-4,480
4,4,13,480
7,1,7,480
8,2,23,480
18,7,17,480
22,1,-2,480
23,7,31,480
38,7,13,480
47,1,45,480
47,1,48,480
-23,4,0,481
-22,4,-9,481
-21,1,-13,481
-21,6,-5,481
-20,1,-7,481
-18,2,-4,481
-16,7,0,481
-15,1,-11,481
-15,4,-5,481
-13,3,-7,481
-11,4,-5,481
-11,7,-5,481
-10,3,-2,481
-10,5,9,481
-8,3,-5,481
-7,7,0,481
-6,2,-3,481
-4,5,-7,481
-3,7,-7,481
-2,4,1,481
-1,3,-1,481
2,1,22,481
9,2,-1,481
10,7,-5,481
10,7,6,481
24,4,26,481
53,2,53,481
132,4,104,481
-17,5,-5,482
-12,2,-4,482
-9,1,1,482
-8,5,-4,482
-2,4,-2,482
-1,3,-9,482
-1,3,-5,482
2,6,-8,482
34,4,44,482
44,7,38,482
97,4,6,482
-18,1,-1,483
-17,5,-9,483
-17,2,-6,483
-15,5,-3,483
-14,7,-4,483
-12,6,10,483
-11,4,-8,483
-11,5,-3,483
-7,5,-2,483
-6,4,-5,483
-6,7,-5,483
0,5,-1,483
3,5,-1,483
5,7,6,483
14,3,13,483
23,4,28,483
52,1,51,483
67,1,46,483
86,5,73,483
131,5,135,483
139,4,67,483
144,4,148,483
-24,5,-3,484
-21,7,-5,484
-20,6,-5,484
-20,3,-4,484
-19,3,-4,484
-17,3,-2,484
-16,7,-6,484
-16,5,-1,484
-13,2,-4,484
-10,1,-4,484
-10,1,-2,484
-10,3,8,484
-9,1,-4,484
-6,4,-1,484
-2,6,0,484
-1,1,-2,484
1,4,-4,484
2,1,-5,484
5,2,0,484
11,6,-2,484
11,3,4,484
18,4,36,484
26,2,46,484
27,4,29,484
33,1,46,484
112,7,97,484
-2,3,-8,485
0,5,-4,485
-16,2,-6,486
-9,2,-5,486
-8,7,-3,486
-7,1,-5,486
-2,1,1,486
4,3,5,486
40,4,32,486
-23,2,-13,487
-4,3,-3,487
1,2,2,487
9,4,-1,487
80,1,84,487
-42,4,-10,488
-38,5,-7,488
-21,4,-2,488
-18,5,-4,488
-16,5,-10,488
-14,7,-9,488
-12,2,-6,488
-12,5,-4,488
-10,3,4,488
-8,1,-5,488
-8,6,2,488
-7,6,-4,488
-6,3,-4,488
-4,3,-3,488
-4,6,0,488
-3,1,-3,488
-2,5,1,488
2,4,2,488
8,4,7,488
10,6,-2,488
15,3,9,488
19,7,4,488
24,2,2,488
27,4,44,488
29,2,11,488
31,7,-11,488
61,1,58,488
66,3,31,488
67,5,62,488
67,1,79,488
-25,3,-16,489
-24,5,-8,489
-24,3,-7,489
-17,7,-6,489
-15,7,-11,489
-13,2,-13,489
-11,3,-8,489
-11,4,-3,489
-11,7,-1,489
-11,3,9,489
-10,5,-8,489
-6,1,-3,489
-4,2,-5,489
-2,5,0,489
-1,5,0,489
-1,5,13,489
1,1,3,489
3,1,8,489
4,1,-3,489
4,7,3,489
6,7,20,489
8,6,-2,489
8,6,13,489
12,7,17,489
14,3,-2,489
14,2,0,489
14,4,11,489
23,2,3,489
24,2,39,489
38,1,35,489
145,6,181,489
177,4,197,489
-21,3,-13,491
-17,6,-2,491
-16,5,-12,491
-12,6,-2,491
-10,3,-2,491
-9,4,-7,491
-9,5,-3,491
-7,3,6,491
-4,4,0,491
-3,2,15,491
-2,1,-2,491
2,5,-2,491
2,4,-1,491
3,5,-1,491
4,4,14,491
5,6,-1,491
8,4,-9,491
10,2,-15,491
10,4,-6,491
12,4,7,491
19,5,15,491
25,7,-2,491
31,6,14,491
41,1,9,491
60,3,51,491
61,1,72,491
-20,2,-8,493
-17,2,-10,493
-13,2,-2,493
-2,4,-3,493
3,2,-9,493
4,6,-3,493
4,1,11,493
55,7,61,493
-20,4,-2,495
-17,6,-11,495
-16,5,-1,495
-12,3,1,495
-9,3,-4,495
-9,4,-1,495
-8,3,-4,495
-6,7,-8,495
-5,1,-10,495
-4,4,-3,495
-2,2,-4,495
3,7,2,495
3,3,4,495
5,4,3,495
17,3,-5,495
27,3,24,495
30,5,-6,495
30,7,24,495
31,1,44,495
32,5,16,495
46,6,46,495
106,3,127,495
120,4,132,495
-9,1,-2,496
-5,3,-9,496
-1,4,8,496
1,4,6,496
3,3,4,496
50,3,-3,496
64,5,64,496
-32,6,-8,500
-26,7,-6,500
-26,6,-5,500
-21,7,-7,500
-18,3,-5,500
-17,3,-13,500
-17,7,-6,500
-16,4,-13,500
-15,4,-4,500
-15,6,-3,500
-14,7,-3,500
-14,5,10,500
-12,4,-6,500
-12,5,-3,500
-12,1,3,500
-11,2,-3,500
-11,5,-3,500
-9,5,-6,500
-6,6,-4,500
-4,2,-7,500
-4,7,-6,500
-3,5,-5,500
-3,2,0,500
-2,2,-2,500
0,6,-5,500
3,4,-7,500
3,1,-1,500
5,7,-2,500
8,2,-7,500
10,5,18,500
14,4,18,500
29,3,24,500
29,4,42,500
32,3,26,500
41,1,26,500
72,4,79,500
73,2,69,500
84,4,-2,500
185,2,190,500
-27,7,-6,501
-22,5,-3,501
-16,4,-9,501
-15,4,-8,501
-13,7,-4,501
-12,5,-5,501
-11,5,-9,501
-9,6,-6,501
-5,4,-5,501
1,5,4,501
7,3,-1,501
18,6,-2,501
30,4,2,501
84,4,73,501
117,1,66,501
241,7,227,501
-31,5,-5,502
-29,7,2,502
-21,3,5,502
-20,7,-12,502
-18,3,11,502
-17,1,-7,502
-12,6,-1,502
-3,4,-4,502
-1,1,25,502
0,2,-5,502
1,3,-1,502
3,1,12,502
3,5,19,502
5,4,8,502
6,1,-3,502
11,4,13,502
11,7,17,502
14,4,9,502
17,4,-1,502
19,7,2,502
21,4,3,502
22,5,9,502
23,6,3,502
25,1,50,502
34,1,21,502
48,7,14,502
54,5,17,502
63,5,64,502
70,2,61,502
73,5,24,502
92,7,72,502
130,1,17,502
213,6,188,502
221,4,233,502
233,1,75,502
-21,3,0,503
-14,7,-5,503
-14,7,-4,503
-12,6,-4,503
-11,7,-8,503
-8,5,-2,503
-7,3,7,503
-2,4,8,503
-1,1,-1,503
-1,5,-1,503
2,4,-3,503
9,4,11,503
13,7,-3,503
43,2,54,503
63,3,64,503
210,7,222,503
-24,5,-6,505
-12,5,-10,505
4,1,-14,505
13,2,-1,505
17,3,18,505
52,4,6,505
94,2,70,505
-20,6,-3,507
-20,5,0,507
-18,3,-6,507
-17,1,-5,507
-17,7,-3,507
-15,7,-7,507
-15,5,-5,507
-15,3,1,507
-14,6,-7,507
-14,5,-6,507
-14,7,0,507
-13,7,-6,507
-13,5,-4,507
-12,3,-7,507
-12,3,-6,507
-12,3,-5,507
-11,4,-4,507
-11,2,-3,507
-10,2,-5,507
-10,1,-1,507
-10,2,7,507
-9,7,-9,507
-9,2,-5,507
-9,3,0,507
-9,1,1,507
-8,2,-4,507
-8,6,-3,507
-8,5,9,507
-7,5,-4,507
-7,6,-3,507
-5,5,-4,507
-4,1,-4,507
-4,4,-4,507
-3,4,-10,507
-3,7,-1,507
-3,4,7,507
-2,5,-10,507
-2,6,-4,507
-2,5,0,507
-2,4,1,507
-2,2,6,507
-1,2,-4,507
-1,5,3,507
-1,3,10,507
0,2,-7,507
0,2,-7,507
1,5,13,507
2,4,-11,507
2,7,0,507
2,6,1,507
2,1,13,507
3,2,6,507
3,4,13,507
4,7,-3,507
5,1,1,507
5,4,20,507
6,5,20,507
8,4,5,507
9,6,-6,507
13,1,9,507
15,7,1,507
16,3,-2,507
16,4,14,507
20,2,17,507
